Fixed 500.0,500.0,0.0,20000.0,40.0,105.5
Fixed 501.0,499.0,0.0,5000.0,25.0,39.5
Grav 451.56265,914.09766,0.0,1.0,15.0,-5.486607,-0.48814154,0.0,193.33334
Grav 328.48947,774.8173,0.0,1.0,15.0,-5.325189,-3.6810906,0.0,180.33334
Grav 241.39003,622.4667,0.0,1.0,15.0,-2.8403778,-6.1667557,0.0,253.5
Grav 309.29773,661.0589,0.0,1.0,15.0,-4.49805,-5.306042,0.0,40.166668
Grav 660.1892,602.1329,0.0,1.0,15.0,-4.1303587,6.571958,0.0,135.5
Grav 525.13226,571.9199,0.0,1.0,15.0,-12.217595,3.7752585,0.0,250.16666
